CONFED,NAME,SLUG,SOURCE_PAGE,PNG_URL,PNG_PATH,SVG_URL,SVG_PATH,STATUS,ERROR,SHA1
UEFA,🇱🇻 Latvia,latvia,https://football-logos.cc/latvia/latvia-national-team/,https://assets.football-logos.cc/logos/latvia/1500x1500/latvia-national-team.a662ef32.png,C:\Temp\national-badges\UEFA\latvia.png,https://assets.football-logos.cc/logos/latvia/svg/latvia-national-team.a662ef32.svg,,ok,,2b2b5e93d7e5d6c5df66cc9d537ac96b6ae2a8c1
UEFA,🇲🇩 Moldova,moldova,https://football-logos.cc/moldova/moldova-national-team/,https://assets.football-logos.cc/logos/moldova/1500x1500/moldova-national-team.1ca3a975.png,C:\Temp\national-badges\UEFA\moldova.png,https://assets.football-logos.cc/logos/moldova/svg/moldova-national-team.1ca3a975.svg,,ok,,3d801a337b74ff68f6f70dc1e7f5de121fd7adb9
UEFA,🇲🇪 Montenegro,montenegro,https://football-logos.cc/montenegro/montenegro-national-team/,https://assets.football-logos.cc/logos/montenegro/1500x1500/montenegro-national-team.067db3a1.png,C:\Temp\national-badges\UEFA\montenegro.png,https://assets.football-logos.cc/logos/montenegro/svg/montenegro-national-team.067db3a1.svg,,ok,,515ef4747322ac52eda79549eaee6bb40ced717d
UEFA,🇲🇰 North Macedonia,north-macedonia,https://football-logos.cc/north-macedonia/north-macedonia-national-team/,https://assets.football-logos.cc/logos/north-macedonia/1500x1500/north-macedonia-national-team.328d7304.png,C:\Temp\national-badges\UEFA\north-macedonia.png,https://assets.football-logos.cc/logos/north-macedonia/svg/north-macedonia-national-team.328d7304.svg,,ok,,767c92508a8249dcf666e9b8ac356b85c55b6b47
UEFA,🇲🇹 Malta,malta,https://football-logos.cc/malta/malta-national-team/,https://assets.football-logos.cc/logos/malta/1500x1500/malta-national-team.d2be2f04.png,C:\Temp\national-badges\UEFA\malta.png,https://assets.football-logos.cc/logos/malta/svg/malta-national-team.d2be2f04.svg,,ok,,184577b03d59cf4c42071df111d413cf2d1a91e3
UEFA,🇳🇱 Netherlands,netherlands,https://football-logos.cc/netherlands/dutch-national-team/,https://assets.football-logos.cc/logos/netherlands/1500x1500/dutch-national-team.a34ce2b6.png,C:\Temp\national-badges\UEFA\netherlands.png,https://assets.football-logos.cc/logos/netherlands/svg/dutch-national-team.a34ce2b6.svg,,ok,,ebed26e862d7e605df9c282a4d29c5c2c912b653
UEFA,🇳🇴 Norway,norway,https://football-logos.cc/norway/norway-national-team/,https://assets.football-logos.cc/logos/norway/1500x1500/norway-national-team.28a2f277.png,C:\Temp\national-badges\UEFA\norway.png,https://assets.football-logos.cc/logos/norway/svg/norway-national-team.28a2f277.svg,,ok,,292838d6c369b37698b3c06439c48c47701f0dfb
UEFA,🇵🇱 Poland,poland,https://football-logos.cc/poland/poland-national-team/,https://assets.football-logos.cc/logos/poland/1500x1500/poland-national-team.c0fb5733.png,C:\Temp\national-badges\UEFA\poland.png,https://assets.football-logos.cc/logos/poland/svg/poland-national-team.c0fb5733.svg,,ok,,46b215b0b984ac890d6389ed5770cf2c3a51a156
UEFA,🇷🇴 Romania,romania,https://football-logos.cc/romania/romania-national-team/,https://assets.football-logos.cc/logos/romania/1500x1500/romania-national-team.24adedb0.png,C:\Temp\national-badges\UEFA\romania.png,https://assets.football-logos.cc/logos/romania/svg/romania-national-team.24adedb0.svg,,ok,,46089c14f7691cefb8934d6815bceec9a52f3082
UEFA,🇷🇸 Serbia,serbia,https://football-logos.cc/serbia/serbia-national-team/,https://assets.football-logos.cc/logos/serbia/1500x1500/serbia-national-team.67b0539c.png,C:\Temp\national-badges\UEFA\serbia.png,https://assets.football-logos.cc/logos/serbia/svg/serbia-national-team.67b0539c.svg,,ok,,5e9a44c9eb7b100df899ca7c3ba2d9d55bafed2c
UEFA,🇸🇪 Sweden,sweden,https://football-logos.cc/sweden/sweden-national-team/,https://assets.football-logos.cc/logos/sweden/1500x1500/sweden-national-team.6051a047.png,C:\Temp\national-badges\UEFA\sweden.png,https://assets.football-logos.cc/logos/sweden/svg/sweden-national-team.6051a047.svg,,ok,,7b324629d682e93b6330e050f3814dc0419baeb9
UEFA,🇸🇮 Slovenia,slovenia,https://football-logos.cc/slovenia/slovenia-national-team/,https://assets.football-logos.cc/logos/slovenia/1500x1500/slovenia-national-team.c714d235.png,C:\Temp\national-badges\UEFA\slovenia.png,https://assets.football-logos.cc/logos/slovenia/svg/slovenia-national-team.c714d235.svg,,ok,,5791994ac5094197692a9d331dc26651b0338871
UEFA,🇸🇰 Slovakia,slovakia,https://football-logos.cc/slovakia/slovakia-national-team/,https://assets.football-logos.cc/logos/slovakia/1500x1500/slovakia-national-team.58062337.png,C:\Temp\national-badges\UEFA\slovakia.png,https://assets.football-logos.cc/logos/slovakia/svg/slovakia-national-team.58062337.svg,,ok,,f34ccdd90bd07201dae1b52c5cf95086ffcec622
UEFA,🇸🇲 San Marino,san-marino,https://football-logos.cc/san-marino/san-marino-national-team/,https://assets.football-logos.cc/logos/san-marino/1500x1500/san-marino-national-team.17c671ca.png,C:\Temp\national-badges\UEFA\san-marino.png,https://assets.football-logos.cc/logos/san-marino/svg/san-marino-national-team.17c671ca.svg,,ok,,5a22e4be33b41a103a1ffca63e89bd13932e9e2c
UEFA,🇹🇷 Turkey,turkey,https://football-logos.cc/turkey/turkey-national-team/,https://assets.football-logos.cc/logos/turkey/1500x1500/turkey-national-team.d3a4077e.png,C:\Temp\national-badges\UEFA\turkey.png,https://assets.football-logos.cc/logos/turkey/svg/turkey-national-team.d3a4077e.svg,,ok,,fd8fdd1a93d7f061232348ee2686f48c0ce34358
UEFA,🇺🇦 Ukraine,ukraine,https://football-logos.cc/ukraine/ukraine-national-team/,https://assets.football-logos.cc/logos/ukraine/1500x1500/ukraine-national-team.d5cbedf0.png,C:\Temp\national-badges\UEFA\ukraine.png,https://assets.football-logos.cc/logos/ukraine/svg/ukraine-national-team.d5cbedf0.svg,,ok,,5c5c6ccebfd06ad2e2fd1d9e49e04dd7d94beb95
UEFA,🇽🇰 Kosovo,kosovo,https://football-logos.cc/kosovo/kosovo-national-team/,https://assets.football-logos.cc/logos/kosovo/1500x1500/kosovo-national-team.ab8ee521.png,C:\Temp\national-badges\UEFA\kosovo.png,https://assets.football-logos.cc/logos/kosovo/svg/kosovo-national-team.ab8ee521.svg,,ok,,f89f52d1b74878a449e3d3ad20d786d712428532
UEFA,🏴 Northern Ireland,northern-ireland,https://football-logos.cc/northern-ireland/northern-ireland-national-team/,https://assets.football-logos.cc/logos/northern-ireland/1500x1500/northern-ireland-national-team.5f4683e9.png,C:\Temp\national-badges\UEFA\northern-ireland.png,https://assets.football-logos.cc/logos/northern-ireland/svg/northern-ireland-national-team.5f4683e9.svg,,ok,,3d969267b83fdeff1819af3dff3c346f047fd3b1
UEFA,🏴󠁧󠁢󠁥󠁮󠁧󠁿 England,england,https://football-logos.cc/england/england-national-team/,https://assets.football-logos.cc/logos/england/1500x1500/england-national-team.3819f697.png,C:\Temp\national-badges\UEFA\england.png,https://assets.football-logos.cc/logos/england/svg/england-national-team.3819f697.svg,,ok,,e6b0346fb424a295c908cdf94125e468c9df8e7a
UEFA,🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland,scotland,https://football-logos.cc/scotland/scotland-national-team/,https://assets.football-logos.cc/logos/scotland/1500x1500/scotland-national-team.34c985b6.png,C:\Temp\national-badges\UEFA\scotland.png,https://assets.football-logos.cc/logos/scotland/svg/scotland-national-team.34c985b6.svg,,ok,,ba06634c91ddc554e7dca274b7334fb0eb245422
UEFA,🏴󠁧󠁢󠁷󠁬󠁳󠁿 Wales,wales,https://football-logos.cc/wales/wales-national-team/,https://assets.football-logos.cc/logos/wales/1500x1500/wales-national-team.68fd0e8f.png,C:\Temp\national-badges\UEFA\wales.png,https://assets.football-logos.cc/logos/wales/svg/wales-national-team.68fd0e8f.svg,,ok,,41bb7125242d96997700f692356a8c1026e881a7
